Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
vert.x,io.vertx.core.spi.tracing,HttpTracerTestBase,testHttpServerError,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.RequestOptions.setPort; io.vertx.core.http.RequestOptions.setURI; io.vertx.core.http.RequestOptions.setHost; io.vertx.core.Context.getLocal; io.vertx.core.Context.removeLocal; io.vertx.core.Context.putLocal
vert.x,io.vertx.core.spi.tracing,HttpTracerTestBase,testHttpClientRequest,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,HttpTracerTestBase,testHttpClientRequestOverrideOperation,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,HttpTracerTestBase,testHttpClientError,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
vert.x,io.vertx.core.spi.tracing,HttpTracerTestBase,testHttpClientError,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.getLocal; io.vertx.core.Context.removeLocal; io.vertx.core.Context.runOnContext; io.vertx.core.impl.ContextInternal.localContextData
vert.x,io.vertx.core.spi.tracing,HttpTracingTestBase,testHttpServerRequest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.tracing,HttpTracingTestBase,testHttpServerRequestWithClient,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.tracing,HttpTracingTestBase,testMultipleHttpServerRequest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17
vert.x,io.vertx.core.spi.tracing,LocalEventBusTracerTest,testInboundInterceptor,Ignored test,The tool detected the smell in this test method because the test is excluded from testing.
vert.x,io.vertx.core.spi.tracing,TracerTest,testClose,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.tracing,TracerTest,testWorkerExecutor,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.streams,InboundBufferTest,testFlowing,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.streams,InboundBufferTest,testTake,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.streams,InboundBufferTest,testTake,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.fetch; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testFlowingAdd,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.streams,InboundBufferTest,testFlowingRefill,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.streams,InboundBufferTest,testFlowingRefill,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.streams.impl.InboundBuffer.resume; io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.drainHandler; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testPauseWhenFull,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.streams,InboundBufferTest,testPauseWhenFull,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.drainHandler; io.vertx.core.streams.impl.InboundBuffer.fetch; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testPausedResume,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.streams,InboundBufferTest,testPausedResume,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.streams.impl.InboundBuffer.resume; io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.drainHandler; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testPausedDrain,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
vert.x,io.vertx.core.streams,InboundBufferTest,testPausedDrain,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.streams.impl.InboundBuffer.resume; io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.drainHandler; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testPausedRequestLimited,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
vert.x,io.vertx.core.streams,InboundBufferTest,testPausedRequestLimited,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.drainHandler; io.vertx.core.streams.impl.InboundBuffer.fetch; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testPushReturnsTrueUntilHighWatermark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.streams,InboundBufferTest,testPushReturnsTrueUntilHighWatermark,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.fetch; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testEmptyHandler,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
vert.x,io.vertx.core.streams,InboundBufferTest,testEmptyHandler,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.streams.impl.InboundBuffer.emptyHandler; io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.fetch; io.vertx.core.streams.impl.InboundBuffer.pause; io.vertx.core.streams.impl.InboundBuffer.isEmpty
vert.x,io.vertx.core.streams,InboundBufferTest,testEmitInElementHandler,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.streams,InboundBufferTest,testEmitInElementHandler,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.fetch; io.vertx.core.streams.impl.InboundBuffer.size; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testEmitInElementHandler2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.streams,InboundBufferTest,testEmitInDrainHandler1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.streams,InboundBufferTest,testEmitInDrainHandler1,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.drainHandler; io.vertx.core.streams.impl.InboundBuffer.fetch; io.vertx.core.streams.impl.InboundBuffer.pause
vert.x,io.vertx.core.streams,InboundBufferTest,testEmitInDrainHandler2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.streams,InboundBufferTest,testEmitInDrainHandler2,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.runOnContext; io.vertx.core.streams.impl.InboundBuffer.drainHandler; io.vertx.core.streams.impl.InboundBuffer.fetch; io.vertx.core.streams.impl.InboundBuffer.pause
